,average,p,otu_id,baseMean,log2FoldChange,pvalue,padj,relative_abund,log2FC_new,rel_abu_new,padj_new
646,0,0.124,251521aad4ebf4e385bad29e900a9180,2.30724166060193,0.732219699556239,0.103473759331493,0.123092637247556,0.000109685203466052,0.732219699556239,0.000109685203466052,1
647,0,0.01,7b0c9c104349802a90b2f9704cdae77e,4.90282046187861,1.58899052303639,0.000381009929875987,0.000849906852319773,0.000127966070710394,1.58899052303639,0.000127966070710394,0.001
648,0,0.064,36ee572a20f4de51e274cb4f363498b8,6.84120722454908,0.726457576268438,0.0902007206924549,0.108322261824209,0.000131883399405611,0.726457576268438,0.000131883399405611,1
649,0,0.018,5f709b72aced8cd33065cb2f3382a64b,5.6770650820948,1.18506959938142,0.00891377574196749,0.0137346020497043,0.000129271846942133,1.18506959938142,0.000129271846942133,0.1
650,0,0.018,e48c05e07d2117c16021745634413bb5,5.41649619110992,1.30224125205196,0.00375182430353024,0.00643588042840991,0.000127966070710394,1.30224125205196,0.000127966070710394,0.01
651,0,0.001,0aa5c322a667c3a68cd0ecf0add23d80,3.83799811057703,2.93553066875673,6.57326775408361e-11,3.95255826782412e-10,0.000138412280564304,2.93553066875673,0.000138412280564304,0.001
652,0,0.001,c4a5a1a66c88e4a3ac8324019833ba6b,1.7897455242109,1.23235734141649,0.00134937305236375,0.0025916367359679,0.000138412280564304,1.23235734141649,0.000138412280564304,0.01
653,0,0.002,dc76fd7a71d1e459d12d60963226df01,4.58494679236523,2.00533171799619,3.40830153141836e-06,1.11630704950665e-05,0.000133189175637349,2.00533171799619,0.000133189175637349,0.001
654,0,0.012,d283d11b0e92977f811ef71de18b5219,5.24016824375206,1.35518783304879,0.00306477992615603,0.00538706711385855,0.000126660294478656,1.35518783304879,0.000126660294478656,0.01
655,0,0.14,522c87d15021b362eb6dff3a3f80c830,5.6547372241941,0.72500280916785,0.1372764828321,0.160807777086386,0.000105767874770836,0.72500280916785,0.000105767874770836,1
656,0,0.02,abc7746118b0f3c9a539c3a5be163ec4,5.94922868492405,1.14771438316335,0.00596250072006138,0.00964720134997314,0.000135800728100827,1.14771438316335,0.000135800728100827,0.01
657,0,0.001,01250bed1445d409a1c48b6a4997a386,3.85256022355271,2.93987361559409,9.87087627496372e-12,6.62908649701083e-11,0.000137106504332566,2.93987361559409,0.000137106504332566,0.001
658,0,0.001,1a207c2a83d4494c78fb3945c164f48f,3.88947960434478,2.95500914490673,4.18783249718407e-11,2.56607413156856e-10,0.000137106504332566,2.95500914490673,0.000137106504332566,0.001
659,0,0.001,d0f766774573a701ca2a313bd13ae418,2.61656065905357,2.14914623823044,1.00729121562052e-06,3.54726439929873e-06,0.000137106504332566,2.14914623823044,0.000137106504332566,0.001
660,0,0.001,6f72f720c32fda80ae3d257c10a87a28,1.30597582434174,0.0839027946620831,0.845228234081965,0.857780288932871,0.000137106504332566,0.0839027946620831,0.000137106504332566,1
661,0,0.091,7ad3135d20959e28b31802493f237b23,5.0297101598142,1.14964016144389,0.0212652452149153,0.0294142081651604,0.000110990979697791,1.14964016144389,0.000110990979697791,0.1
662,0,0.001,9ecafffa89df449f7d260a52b99763af,3.91854800570106,2.7590626335196,8.24468822662471e-11,4.91667315590108e-10,0.000135800728100827,2.7590626335196,0.000135800728100827,0.001
663,0,0.317,79e240a61c2161d070df26c23d10c5a5,5.72361776122159,0.324112449420857,0.508067383217128,0.543881616623415,8.48754550630168e-05,0.324112449420857,8.48754550630168e-05,1
664,0,0.001,5a9f6b21bf2b917320eda684acfe7403,3.9503492218772,2.65923825154818,4.26178064369211e-11,2.60602475394812e-10,0.000135800728100827,2.65923825154818,0.000135800728100827,0.001
665,0,0.001,e81c328d93d39346f58fe19ee2ba6eaa,3.96663657748695,2.59684342617619,3.8018519335648e-10,2.08298648191086e-09,0.000134494951869088,2.59684342617619,0.000134494951869088,0.001
